id,non_ego_model,ego_model,cloudiness,precipitation,fog_density,front,back,across,Max_dist_from_centre,Collisions,Min_dist_from_non_ego,Dist_to_dest
22,13,24,33,94,96,4,2,4,2.845137357711792,21,-3.086505239480175e-05,0.32096981632425964
22,13,24,33,94,96,4,2,4,2.8448219299316406,14,-4.2627907532732934e-05,0.3309168514815827
22,13,24,33,94,96,4,2,4,2.845183849334717,0,6.046251428415417e-07,0.31622427572508754
22,13,24,33,94,96,4,2,4,2.845243215560913,45,-5.04115414514672e-05,0.3247666876713024
23,23,23,54,84,0,4,5,3,2.844324827194214,0,0.053506117314100266,0.3187917011107136
23,23,23,54,84,0,4,5,3,2.844370126724243,0,0.07317452877759933,0.3268871336959634
23,23,23,54,84,0,4,5,3,2.8445217609405518,0,0.0658983439207077,0.3283973070556893
23,23,23,54,84,0,4,5,3,2.8443803787231445,0,0.03875695914030075,0.32937995157172784
23,23,23,54,84,0,4,5,3,2.844318151473999,0,0.01245273370295763,0.3219758588994055
23,23,23,54,84,0,4,5,3,2.844355583190918,0,0.1472625732421875,0.33192402820922473
23,23,23,54,84,0,4,5,3,2.8444106578826904,0,0.013202162459492683,0.3233253524370006
23,23,23,54,84,0,4,5,3,2.8442602157592773,0,0.1733642965555191,0.3073532307653417
23,23,23,54,84,0,4,5,3,2.844329833984375,0,0.0008677700534462929,0.33115347020998365
23,23,23,54,84,0,4,5,3,2.8443965911865234,0,0.11432485282421112,0.3169756024428706
24,11,18,63,33,81,3,4,4,2.8433709144592285,0,5.9554320614552125e-05,0.32805047829124034
24,11,18,63,33,81,3,4,4,2.8437952995300293,0,1.1492079465824645e-05,0.32391419948195227
24,11,18,63,33,81,3,4,4,2.843163251876831,37,-2.7970972951152362e-05,0.33031858603981434
24,11,18,63,33,81,3,4,4,2.8435134887695312,74,-4.394173447508365e-05,0.32235671223874174
24,11,18,63,33,81,3,4,4,2.8430287837982178,0,1.4704913837704225e-06,0.3241838565656786
24,11,18,63,33,81,3,4,4,2.8428874015808105,0,2.3071930627338588e-05,0.32978269898533946
24,11,18,63,33,81,3,4,4,2.843194007873535,0,8.813607564661652e-05,0.31919321574987275
24,11,18,63,33,81,3,4,4,2.8429887294769287,61,-4.868432370130904e-05,0.33227780982158545
24,11,18,63,33,81,3,4,4,2.8426530361175537,0,4.0824183088261634e-05,0.3320777058724657
24,11,18,63,33,81,3,4,4,2.8425586223602295,0,2.1090960217406973e-05,0.32201368041960626
25,1,22,32,96,33,3,2,2,2.844162702560425,0,0.007154212798923254,0.3261792746053733
25,1,22,32,96,33,3,2,2,2.8443262577056885,0,0.009525570087134838,0.3269387622900315
25,1,22,32,96,33,3,2,2,2.844252586364746,0,0.009201213717460632,0.3279369151086817
25,1,22,32,96,33,3,2,2,2.8444149494171143,0,0.009752967394888401,0.31912282432863853
25,1,22,32,96,33,3,2,2,2.8443710803985596,0,0.008083070628345013,0.32929126577761947
25,1,22,32,96,33,3,2,2,2.8442373275756836,0,0.00462675467133522,0.3319067693668906
25,1,22,32,96,33,3,2,2,2.8438615798950195,0,0.008157646283507347,0.3167215276282231
25,1,22,32,96,33,3,2,2,2.844280242919922,0,0.010803963989019394,0.3214550610042284
25,1,22,32,96,33,3,2,2,2.8445141315460205,0,0.009419456124305725,0.3344897030551283
25,1,22,32,96,33,3,2,2,2.8440182209014893,0,0.004063095431774855,0.33110916429616305
26,4,19,46,55,11,1,5,0,2.8431878089904785,8,0.01108888816088438,0.31661013412870076
26,4,19,46,55,11,1,5,0,2.8437559604644775,9,0.011093021370470524,0.3344933274120185
26,4,19,46,55,11,1,5,0,2.842897653579712,9,0.011114627122879028,0.319270190186683
26,4,19,46,55,11,1,5,0,2.842996835708618,9,0.010498268529772758,0.3345563468420271
26,4,19,46,55,11,1,5,0,2.843529224395752,8,0.0111234737560153,0.31806443815024216
26,4,19,46,55,11,1,5,0,2.8435134887695312,8,0.01044538989663124,0.33066045905096453
26,4,19,46,55,11,1,5,0,2.8437159061431885,9,0.01105754915624857,0.3187270790739168
26,4,19,46,55,11,1,5,0,2.842496395111084,9,0.011096674017608166,0.3215012160797277
26,4,19,46,55,11,1,5,0,2.8437395095825195,9,0.011129725724458694,0.3238649131593438
26,4,19,46,55,11,1,5,0,2.84352445602417,10,0.011090194806456566,0.3291503843131948
27,19,4,90,80,93,5,1,0,2.8443305492401123,0,0.0017139994306489825,0.31491553771089004
27,19,4,90,80,93,5,1,0,2.844259262084961,0,0.0017139994306489825,0.3288647751280539
27,19,4,90,80,93,5,1,0,2.844243288040161,0,0.0017139994306489825,0.32809761958630157
27,19,4,90,80,93,5,1,0,2.8444645404815674,0,0.0017139994306489825,0.3200433123567851
27,19,4,90,80,93,5,1,0,2.8442089557647705,0,0.0017139994306489825,0.3156724365691981
